Time (CAT);Open;High;Low;Close;Volume 
2015-10-19 15:00:00;119,265;119,563;119,257;119,46;22300,57
2015-10-19 19:00:00;119,461;119,548;119,379;119,492;10923,68
2015-10-19 23:00:00;119,482;119,546;119,45;119,501;9716,96
2015-10-20 03:00:00;119,5;119,551;119,472;119,502;9132,81
2015-10-20 07:00:00;119,502;119,776;119,414;119,51;18246,97
2015-10-20 11:00:00;119,51;119,788;119,468;119,732;18641,91
2015-10-20 15:00:00;119,732;119,961;119,686;119,844;26268,82
2015-10-20 19:00:00;119,845;119,939;119,829;119,835;12327,06
2015-10-20 23:00:00;119,831;119,958;119,758;119,899;11955,8
2015-10-21 03:00:00;119,9;120,01;119,861;119,964;11856,97
2015-10-21 07:00:00;119,965;120,071;119,809;119,998;22810,85
2015-10-21 11:00:00;120,003;120,063;119,948;120,018;18733,9
2015-10-21 15:00:00;120,021;120,091;119,834;119,961;26496,49
2015-10-21 19:00:00;119,96;119,984;119,817;119,91;15175,53
2015-10-21 23:00:00;119,911;119,958;119,832;119,864;12802,67
2015-10-22 03:00:00;119,866;119,918;119,615;119,681;13961
2015-10-22 07:00:00;119,679;119,814;119,623;119,737;20351,75
2015-10-22 11:00:00;119,737;120,286;119,695;120,134;22902
2015-10-22 15:00:00;120,134;120,753;120,056;120,655;36018,18
2015-10-22 19:00:00;120,66;120,766;120,557;120,683;16689,44
2015-10-22 23:00:00;120,683;120,985;120,648;120,889;17210,16
2015-10-23 03:00:00;120,889;120,889;120,601;120,66;16435,67
2015-10-23 07:00:00;120,665;120,768;120,227;120,361;23803,9
2015-10-23 11:00:00;120,362;121,128;120,352;120,992;27873,35
2015-10-23 15:00:00;120,993;121,278;120,894;121,268;36086,85
2015-10-23 19:00:00;121,267;121,48;121,249;121,459;23393,84
2015-10-25 23:00:00;121,434;121,501;121,095;121,165;17007,59
2015-10-26 03:00:00;121,165;121,192;121,048;121,1;11731,62
2015-10-26 07:00:00;121,101;121,163;120,78;120,921;17514,82
2015-10-26 11:00:00;120,92;121,149;120,877;121,01;20522,86
2015-10-26 15:00:00;121,009;121,04;120,603;120,962;28781,57
2015-10-26 19:00:00;120,963;121,097;120,903;121,093;11014,01
2015-10-26 23:00:00;121,085;121,092;120,741;120,748;11907,21
2015-10-27 03:00:00;120,748;120,81;120,481;120,562;14401,69
2015-10-27 07:00:00;120,562;120,74;120,335;120,465;18471,77
2015-10-27 11:00:00;120,464;120,501;120,162;120,416;21035,65
2015-10-27 15:00:00;120,427;120,444;120,168;120,358;28533,39
2015-10-27 19:00:00;120,359;120,48;120,249;120,446;12681,11
2015-10-27 23:00:00;120,447;120,547;120,314;120,34;12781,86
2015-10-28 03:00:00;120,34;120,491;120,248;120,402;12163,55
2015-10-28 07:00:00;120,403;120,465;120,292;120,384;13676,59
2015-10-28 11:00:00;120,382;120,46;120,291;120,304;17165,1
2015-10-28 15:00:00;120,303;120,594;120,298;120,569;22992,26
2015-10-28 19:00:00;120,569;121,256;120,027;121,087;30136,03
2015-10-28 23:00:00;121,084;121,169;120,588;120,717;17625,98
2015-10-29 03:00:00;120,718;120,768;120,63;120,718;14002,89
2015-10-29 07:00:00;120,718;120,829;120,667;120,717;21148,16
2015-10-29 11:00:00;120,718;120,991;120,629;120,955;30917,07
2015-10-29 15:00:00;120,956;121,175;120,929;121,1;33639,62
2015-10-29 19:00:00;121,1;121,183;121,069;121,122;14615,11
2015-10-29 23:00:00;121,119;121,138;120,845;120,898;14957,23
2015-10-30 03:00:00;120,898;121,484;120,295;121,31;30926,69
2015-10-30 07:00:00;121,312;121,376;120,618;120,674;34443
2015-10-30 11:00:00;120,673;120,724;120,278;120,691;30841,78
2015-10-30 15:00:00;120,692;120,786;120,382;120,724;37807,91
2015-10-30 19:00:00;120,723;120,761;120,594;120,603;16418,37
2015-11-02 00:00:00;120,355;120,573;120,355;120,442;17294,11
2015-11-02 04:00:00;120,442;120,455;120,257;120,335;12102,32
2015-11-02 08:00:00;120,336;120,696;120,307;120,668;21200,43
2015-11-02 12:00:00;120,669;120,685;120,495;120,511;17328,61
2015-11-02 16:00:00;120,514;120,782;120,513;120,718;23558,06
2015-11-02 20:00:00;120,718;120,81;120,664;120,752;9480,54
2015-11-03 00:00:00;120,75;120,847;120,713;120,766;9203,29
2015-11-03 04:00:00;120,766;120,769;120,636;120,684;6809,39
2015-11-03 08:00:00;120,681;120,801;120,597;120,765;14150,23
2015-11-03 12:00:00;120,767;121,081;120,738;121,045;17383,14
2015-11-03 16:00:00;121,048;121,229;121,009;121,051;24811,81
2015-11-03 20:00:00;121,051;121,192;120,944;121,062;12858,28
2015-11-04 00:00:00;121,062;121,381;121,034;121,343;15514,9
2015-11-04 04:00:00;121,342;121,351;121,039;121,115;14854,17
2015-11-04 08:00:00;121,113;121,345;121,002;121,333;21004,94
2015-11-04 12:00:00;121,332;121,412;121,12;121,385;19973,3
2015-11-04 16:00:00;121,387;121,716;121,236;121,565;34414,27
2015-11-04 20:00:00;121,568;121,656;121,516;121,567;13109,12
2015-11-05 00:00:00;121,567;121,6;121,388;121,448;14768,01
2015-11-05 04:00:00;121,448;121,518;121,423;121,461;13834,46
2015-11-05 08:00:00;121,463;121,907;121,43;121,896;24267,42
2015-11-05 12:00:00;121,896;122,001;121,652;121,684;26688,42
2015-11-05 16:00:00;121,685;121,807;121,519;121,794;29954,28
2015-11-05 20:00:00;121,793;121,802;121,62;121,744;13331,13
2015-11-06 00:00:00;121,744;121,756;121,64;121,675;13566,68
2015-11-06 04:00:00;121,675;121,869;121,632;121,807;11253,4
2015-11-06 08:00:00;121,806;121,948;121,801;121,911;20275,93
2015-11-06 12:00:00;121,91;123,034;121,86;122,801;28580,05
2015-11-06 16:00:00;122,802;123,267;122,688;123,18;48253
2015-11-06 20:00:00;123,183;123,259;123,077;123,077;15873,71
2015-11-09 00:00:00;123,281;123,461;123,173;123,459;14112,98
2015-11-09 04:00:00;123,46;123,475;123,273;123,282;13846,39
2015-11-09 08:00:00;123,282;123,602;123,224;123,543;19271,5
2015-11-09 12:00:00;123,544;123,549;123,34;123,518;20174,43
2015-11-09 16:00:00;123,518;123,568;122,976;123,134;31624,3
2015-11-09 20:00:00;123,133;123,19;122,98;123,168;13012,29
2015-11-10 00:00:00;123,166;123,252;123,028;123,229;16666,35
2015-11-10 04:00:00;123,23;123,237;123,113;123,205;12642,42
2015-11-10 08:00:00;123,205;123,389;123,114;123,137;22081,91
2015-11-10 12:00:00;123,137;123,394;123,102;123,307;21484,99
2015-11-10 16:00:00;123,307;123,437;123,126;123,135;27189,18
2015-11-10 20:00:00;123,134;123,286;123,052;123,142;14876,7
2015-11-11 00:00:00;123,142;123,224;122,788;122,837;19375,54
2015-11-11 04:00:00;122,837;122,958;122,739;122,889;14627,83
2015-11-11 08:00:00;122,888;123,206;122,879;123,076;17187,71
2015-11-11 12:00:00;123,075;123,18;122,983;122,987;16675,47
2015-11-11 16:00:00;122,987;123,054;122,853;122,955;20936,93
2015-11-11 20:00:00;122,956;122,956;122,819;122,851;9373,73
2015-11-12 00:00:00;122,853;123,036;122,742;122,985;16758,32
2015-11-12 04:00:00;122,987;123,025;122,848;122,909;12794,02
2015-11-12 08:00:00;122,908;123,072;122,87;123,027;20977,67
2015-11-12 12:00:00;123,027;123,057;122,898;123,012;21136,33
2015-11-12 16:00:00;123,011;123,025;122,628;122,766;35493,86
2015-11-12 20:00:00;122,765;122,865;122,555;122,595;14884,17
2015-11-13 00:00:00;122,595;122,772;122,498;122,702;16597,19
2015-11-13 04:00:00;122,703;122,703;122,541;122,663;12050,22
2015-11-13 08:00:00;122,665;122,794;122,65;122,714;18911,61
2015-11-13 12:00:00;122,714;122,784;122,443;122,755;23807,72
2015-11-13 16:00:00;122,754;122,987;122,62;122,903;28206,32
2015-11-13 20:00:00;122,904;122,932;122,573;122,579;13979,59
2015-11-16 00:00:00;122,235;122,606;122,223;122,532;21709,64
2015-11-16 04:00:00;122,532;122,533;122,412;122,421;11895,16
2015-11-16 08:00:00;122,423;122,965;122,385;122,928;26990,96
2015-11-16 12:00:00;122,928;123,14;122,906;122,935;24816,57
2015-11-16 16:00:00;122,935;123,185;122,914;123,182;32328,14
2015-11-16 20:00:00;123,183;123,277;123,162;123,172;12044,49
2015-11-17 00:00:00;123,171;123,351;123,171;123,343;15222,82
2015-11-17 04:00:00;123,343;123,428;123,315;123,39;12250,92
2015-11-17 08:00:00;123,391;123,429;123,186;123,245;20694,98
2015-11-17 12:00:00;123,246;123,396;123,19;123,385;20780,56
2015-11-17 16:00:00;123,384;123,489;123,209;123,397;28559,77
2015-11-17 20:00:00;123,397;123,459;123,265;123,438;16584,1
2015-11-18 00:00:00;123,438;123,472;123,361;123,451;11723,94
2015-11-18 04:00:00;123,451;123,465;123,242;123,248;10839,18
2015-11-18 08:00:00;123,248;123,34;123,22;123,277;17640,95
2015-11-18 12:00:00;123,276;123,516;123,251;123,443;18514,15
2015-11-18 16:00:00;123,443;123,607;123,353;123,499;24264,93
2015-11-18 20:00:00;123,498;123,75;123,354;123,622;19421,51
2015-11-19 00:00:00;123,622;123,635;123,412;123,44;16066,82
2015-11-19 04:00:00;123,44;123,521;123,09;123,281;22075,44
2015-11-19 08:00:00;123,281;123,377;123,105;123,215;21591,45
2015-11-19 12:00:00;123,216;123,244;122,984;123,132;22174,61
2015-11-19 16:00:00;123,132;123,189;122,621;122,845;30399,93
2015-11-19 20:00:00;122,845;122,891;122,745;122,857;11591,8
2015-11-20 00:00:00;122,855;123,051;122,838;122,964;14167,52
2015-11-20 04:00:00;122,965;122,988;122,796;122,796;12167,62
2015-11-20 08:00:00;122,796;123,035;122,743;122,759;22007,39
2015-11-20 12:00:00;122,76;122,912;122,73;122,799;21186,73
2015-11-20 16:00:00;122,797;122,899;122,723;122,812;26026,19
2015-11-20 20:00:00;122,81;122,918;122,755;122,766;10800,54
2015-11-23 00:00:00;122,811;123,147;122,811;123,105;11333,88
2015-11-23 04:00:00;123,106;123,259;123,096;123,233;10001,4
2015-11-23 08:00:00;123,234;123,235;123,079;123,15;16552,4
2015-11-23 12:00:00;123,152;123,217;123,003;123,004;18150,64
2015-11-23 16:00:00;123,001;123,062;122,803;122,896;23085,57
2015-11-23 20:00:00;122,896;122,919;122,781;122,833;9632,1
2015-11-24 00:00:00;122,834;122,96;122,667;122,719;13689,68
2015-11-24 04:00:00;122,718;122,797;122,677;122,683;9554,11
2015-11-24 08:00:00;122,685;122,777;122,402;122,564;20785,04
2015-11-24 12:00:00;122,564;122,658;122,354;122,43;21834,03
2015-11-24 16:00:00;122,43;122,637;122,384;122,432;26957,93
2015-11-24 20:00:00;122,432;122,571;122,307;122,522;12497,07
2015-11-25 00:00:00;122,522;122,57;122,322;122,38;14827,41
2015-11-25 04:00:00;122,38;122,475;122,261;122,374;12274
2015-11-25 08:00:00;122,376;122,647;122,258;122,565;21697,44
2015-11-25 12:00:00;122,563;122,873;122,541;122,862;23054,22
2015-11-25 16:00:00;122,862;122,934;122,617;122,673;23351,77
2015-11-25 20:00:00;122,674;122,761;122,609;122,697;7611,29
2015-11-26 00:00:00;122,699;122,738;122,595;122,656;11769,26
2015-11-26 04:00:00;122,654;122,66;122,551;122,567;8312,98
2015-11-26 08:00:00;122,568;122,696;122,501;122,612;14960,12
2015-11-26 12:00:00;122,612;122,632;122,538;122,554;12089,63
2015-11-26 16:00:00;122,555;122,619;122,512;122,579;9997,75
2015-11-26 20:00:00;122,579;122,652;122,557;122,565;13331,98
2015-11-27 00:00:00;122,565;122,725;122,565;122,643;12490,9
2015-11-27 04:00:00;122,642;122,642;122,527;122,536;8916,92
2015-11-27 08:00:00;122,535;122,6;122,305;122,587;22806,59
2015-11-27 12:00:00;122,587;122,693;122,567;122,685;17000,48
2015-11-27 16:00:00;122,685;122,878;122,681;122,814;15739,94
2015-11-27 20:00:00;122,817;122,872;122,706;122,707;5359,12
2015-11-30 00:00:00;122,811;122,846;122,735;122,765;11390,7
2015-11-30 04:00:00;122,764;122,774;122,686;122,754;9947,92
2015-11-30 08:00:00;122,751;123,144;122,714;123,079;16620,64
2015-11-30 12:00:00;123,078;123,137;122,968;123,057;16995,12
2015-11-30 16:00:00;123,057;123,34;122,996;123,144;23809,52
2015-11-30 20:00:00;123,145;123,17;123,058;123,098;10318,27
2015-12-01 00:00:00;123,098;123,275;123,036;123,101;13616,95
2015-12-01 04:00:00;123,101;123,106;122,643;122,929;20653,19
2015-12-01 08:00:00;122,93;123,14;122,838;123,1;20304,41
2015-12-01 12:00:00;123,101;123,197;123,059;123,136;14520,85
2015-12-01 16:00:00;123,135;123,182;122,806;122,918;30116,85
2015-12-01 20:00:00;122,918;122,919;122,769;122,86;10984,98
2015-12-02 00:00:00;122,848;122,943;122,826;122,928;11035,53
2015-12-02 04:00:00;122,928;123,089;122,926;123,078;11425,51
2015-12-02 08:00:00;123,078;123,203;123,012;123,133;19414,99
2015-12-02 12:00:00;123,135;123,37;123,099;123,362;21347,78
2015-12-02 16:00:00;123,363;123,67;123,29;123,517;30501,77
2015-12-02 20:00:00;123,516;123,542;123,105;123,246;19099,89
2015-12-03 00:00:00;123,246;123,328;123,215;123,26;12670,03
2015-12-03 04:00:00;123,26;123,458;123,254;123,428;13287,3
2015-12-03 08:00:00;123,428;123,561;123,378;123,475;18426,96
2015-12-03 12:00:00;123,474;123,492;122,863;123,126;33855,61
2015-12-03 16:00:00;123,125;123,39;122,668;122,76;48941,88
2015-12-03 20:00:00;122,758;122,782;122,297;122,594;27811,14
2015-12-04 00:00:00;122,592;122,849;122,486;122,689;20274,26
2015-12-04 04:00:00;122,689;122,728;122,476;122,602;17260,24
2015-12-04 08:00:00;122,602;122,824;122,567;122,755;24184,35
2015-12-04 12:00:00;122,755;123,375;122,697;122,884;32757,79
2015-12-04 16:00:00;122,884;123,265;122,758;123,186;40142,46
2015-12-04 20:00:00;123,188;123,288;123,087;123,087;13012,02
2015-12-07 00:00:00;123,171;123,245;123,149;123,242;12787,88
2015-12-07 04:00:00;123,242;123,323;123,226;123,276;11226,76
2015-12-07 08:00:00;123,274;123,453;123,245;123,417;14783,14
2015-12-07 12:00:00;123,417;123,476;123,333;123,43;15847,76
2015-12-07 16:00:00;123,43;123,449;123,204;123,244;29334,67
2015-12-07 20:00:00;123,244;123,384;123,215;123,363;13761,7
2015-12-08 00:00:00;123,366;123,391;123,184;123,197;13851,19
2015-12-08 04:00:00;123,197;123,198;123,055;123,085;12303,87
2015-12-08 08:00:00;123,084;123,137;122,997;123,081;18590,9
2015-12-08 12:00:00;123,08;123,189;122,81;122,822;22260,48
2015-12-08 16:00:00;122,822;123,011;122,721;122,95;33251,64
2015-12-08 20:00:00;122,948;123,087;122,857;122,926;16141,81
2015-12-09 00:00:00;122,922;123,046;122,835;122,883;11647,97
2015-12-09 04:00:00;122,882;122,882;122,638;122,733;12287
2015-12-09 08:00:00;122,733;122,837;122,64;122,701;19458,78
2015-12-09 12:00:00;122,702;122,73;122,004;122,101;23821,51
2015-12-09 16:00:00;122,093;122,263;121,39;121,398;38877,89
2015-12-09 20:00:00;121,398;121,497;121,075;121,437;31796,63
2015-12-10 00:00:00;121,439;121,746;121,278;121,546;20924,46
2015-12-10 04:00:00;121,544;121,705;121,463;121,662;13583,56
2015-12-10 08:00:00;121,663;121,868;121,607;121,747;22289,63
2015-12-10 12:00:00;121,747;121,793;121,243;121,304;28718,6
2015-12-10 16:00:00;121,304;121,62;121,303;121,452;33301,75
2015-12-10 20:00:00;121,452;121,664;121,385;121,547;13602,5
2015-12-11 00:00:00;121,55;122,156;121,535;122,095;17131,32
2015-12-11 04:00:00;122,094;122,229;121,993;122,063;11207,55
2015-12-11 08:00:00;122,063;122,069;121,83;121,937;20354,11
2015-12-11 12:00:00;121,937;121,937;121,293;121,512;29896,11
2015-12-11 16:00:00;121,512;121,514;120,581;120,809;47787,44
2015-12-11 20:00:00;120,809;120,995;120,654;120,994;23303,87
2015-12-14 00:00:00;121,148;121,151;120,637;120,956;19563,61
2015-12-14 04:00:00;120,955;121,201;120,908;121,184;19264,27
2015-12-14 08:00:00;121,185;121,353;121,046;121,111;26594,38
2015-12-14 12:00:00;121,111;121,238;120,642;120,84;33501,32
2015-12-14 16:00:00;120,84;120,922;120,343;120,705;47389,13
2015-12-14 20:00:00;120,704;121,04;120,653;121,027;22381,9
2015-12-15 00:00:00;121,019;121,181;120,896;120,964;18019,07
2015-12-15 04:00:00;120,964;121,096;120,787;120,818;15224,82
2015-12-15 08:00:00;120,818;121,003;120,574;120,957;27163,8
2015-12-15 12:00:00;120,958;121,275;120,933;121,251;30160,85
2015-12-15 16:00:00;121,251;121,755;121,206;121,755;38076,74
2015-12-15 20:00:00;121,755;121,793;121,639;121,658;16694,45
2015-12-16 00:00:00;121,658;121,895;121,59;121,725;16149,43
2015-12-16 04:00:00;121,725;121,942;121,629;121,835;13875,69
2015-12-16 08:00:00;121,837;122,107;121,797;121,963;27105,45
2015-12-16 12:00:00;121,964;122,065;121,731;121,893;24970,62
2015-12-16 16:00:00;121,893;121,93;121,768;121,847;28586,04
2015-12-16 20:00:00;121,847;122,43;121,377;122,203;40474,61
2015-12-17 00:00:00;122,2;122,597;122,197;122,568;19007,61
2015-12-17 04:00:00;122,568;122,642;122,406;122,457;16502,22
2015-12-17 08:00:00;122,457;122,489;122,22;122,432;26930,22
2015-12-17 12:00:00;122,429;122,589;122,299;122,554;22934,53
2015-12-17 16:00:00;122,554;122,802;122,518;122,633;33727,13
2015-12-17 20:00:00;122,633;122,876;122,545;122,55;17684,48
2015-12-18 00:00:00;122,55;122,606;122,419;122,49;15635,03
2015-12-18 04:00:00;122,489;123,559;121,824;121,886;36919,46
2015-12-18 08:00:00;121,888;122,111;121,054;121,435;38352,89
2015-12-18 12:00:00;121,435;121,625;121,058;121,493;28297,28
2015-12-18 16:00:00;121,493;121,752;121,185;121,415;33154,42
2015-12-18 20:00:00;121,415;121,452;121,14;121,14;17685,23
2015-12-21 00:00:00;121,248;121,386;121,038;121,162;19187,37
2015-12-21 04:00:00;121,16;121,502;121,108;121,393;17269,98
2015-12-21 08:00:00;121,391;121,504;121,247;121,433;22276,47
2015-12-21 12:00:00;121,432;121,435;121,183;121,207;19138,09
2015-12-21 16:00:00;121,208;121,32;120,839;121,133;31476,98
2015-12-21 20:00:00;121,132;121,221;121;121,172;12763,89
2015-12-22 00:00:00;121,172;121,31;121,079;121,188;15473,39
2015-12-22 04:00:00;121,187;121,305;121,186;121,212;11430,36
2015-12-22 08:00:00;121,211;121,271;120,842;120,985;19768,09
2015-12-22 12:00:00;120,984;121,077;120,859;120,991;21228,86
2015-12-22 16:00:00;120,99;121,067;120,723;120,996;24886,26
2015-12-22 20:00:00;120,994;121,101;120,98;121,064;11229,62
2015-12-23 00:00:00;121,064;121,132;120,953;121,003;7735,16
2015-12-23 04:00:00;121,004;121,048;120,978;121,018;5288,49
2015-12-23 08:00:00;121,02;121,05;120,905;120,99;13200,53
2015-12-23 12:00:00;120,991;120,994;120,828;120,893;14417,46
2015-12-23 16:00:00;120,894;121,016;120,861;120,912;18669,28
2015-12-23 20:00:00;120,912;120,934;120,813;120,913;8426,4
2015-12-24 00:00:00;120,913;120,981;120,822;120,871;13376,35
2015-12-24 04:00:00;120,869;120,869;120,509;120,527;13051,74
2015-12-24 08:00:00;120,526;120,644;120,272;120,37;12031,28
2015-12-24 12:00:00;120,369;120,495;120,248;120,351;11070,41
2015-12-24 16:00:00;120,352;120,412;120,256;120,292;12193,32
2015-12-24 20:00:00;120,293;120,428;120,265;120,376;3649,54
2015-12-25 00:00:00;120,374;120,398;120,111;120,184;4269,24
2015-12-25 04:00:00;120,185;120,263;120,056;120,096;3676,92
2015-12-25 08:00:00;120,095;120,349;120,032;120,19;1257,77
2015-12-25 12:00:00;120,19;120,19;120,19;120,19;0
2015-12-25 16:00:00;120,19;120,19;120,19;120,19;0
2015-12-25 20:00:00;120,19;120,19;120,19;120,19;0
2015-12-28 00:00:00;120,182;120,543;120,142;120,447;12322,63
2015-12-28 04:00:00;120,449;120,516;120,349;120,411;7014,59
2015-12-28 08:00:00;120,408;120,63;120,406;120,514;11880,1
2015-12-28 12:00:00;120,515;120,561;120,378;120,426;11946,46
2015-12-28 16:00:00;120,424;120,454;120,204;120,344;19034,42
2015-12-28 20:00:00;120,344;120,412;120,316;120,403;8435,47
2015-12-29 00:00:00;120,4;120,418;120,234;120,339;9991,22
2015-12-29 04:00:00;120,339;120,381;120,249;120,316;10883,37
2015-12-29 08:00:00;120,316;120,497;120,293;120,445;12951,66
2015-12-29 12:00:00;120,445;120,473;120,353;120,453;11979,16
2015-12-29 16:00:00;120,454;120,505;120,378;120,418;17612,99
2015-12-29 20:00:00;120,418;120,492;120,34;120,452;10235,23
2015-12-30 00:00:00;120,452;120,576;120,431;120,522;9775,9
2015-12-30 04:00:00;120,521;120,54;120,352;120,373;7078,07
2015-12-30 08:00:00;120,373;120,494;120,351;120,482;11785,6
2015-12-30 12:00:00;120,483;120,628;120,408;120,575;12513,9
2015-12-30 16:00:00;120,575;120,633;120,51;120,607;17773,47
2015-12-30 20:00:00;120,607;120,653;120,476;120,524;9538,94
2015-12-31 00:00:00;120,524;120,581;120,415;120,442;6308,4
2015-12-31 04:00:00;120,443;120,474;120,379;120,397;3501,96
2015-12-31 08:00:00;120,396;120,443;120,329;120,37;6198,45
2015-12-31 12:00:00;120,37;120,443;120,331;120,37;11873,37
2015-12-31 16:00:00;120,369;120,404;120,005;120,195;24747,5
2015-12-31 20:00:00;120,194;120,329;120,13;120,23;14231,53
2016-01-01 00:00:00;120,23;120,23;120,23;120,23;0
2016-01-01 04:00:00;120,23;120,23;120,23;120,23;0
2016-01-01 08:00:00;120,23;120,23;120,23;120,23;0
2016-01-01 12:00:00;120,23;120,23;120,23;120,23;0
2016-01-01 16:00:00;120,23;120,23;120,23;120,23;0
2016-01-01 20:00:00;120,23;120,23;120,23;120,23;0
2016-01-04 00:00:00;120,188;120,464;120,009;120,028;15434,55
2016-01-04 04:00:00;120,027;120,043;119,239;119,379;24955,19
2016-01-04 08:00:00;119,379;119,472;118,703;118,873;31116,71
2016-01-04 12:00:00;118,874;119,36;118,717;119,259;25933,72
2016-01-04 16:00:00;119,259;119,435;119,006;119,41;32203,84
2016-01-04 20:00:00;119,409;119,5;119,282;119,434;15574,53
2016-01-05 00:00:00;119,437;119,605;119,097;119,565;20110,74
2016-01-05 04:00:00;119,582;119,694;119,34;119,421;18841,17
2016-01-05 08:00:00;119,42;119,579;118,96;119,051;30743,22
2016-01-05 12:00:00;119,051;119,165;118,794;119,144;34371,08
2016-01-05 16:00:00;119,144;119,275;118,839;118,99;36688,9
2016-01-05 20:00:00;118,988;119,069;118,856;119,059;15051,58
2016-01-06 00:00:00;119,059;119,165;118,356;118,566;25522,53
2016-01-06 04:00:00;118,565;118,815;118,383;118,748;31172,84
2016-01-06 08:00:00;118,749;118,796;118,408;118,476;30355,44
2016-01-06 12:00:00;118,475;118,718;118,251;118,718;34698,91
2016-01-06 16:00:00;118,717;118,766;118,512;118,609;34669,28
2016-01-06 20:00:00;118,609;118,678;118,353;118,463;23901,79
2016-01-07 00:00:00;118,463;118,753;117,66;117,869;26590,65
2016-01-07 04:00:00;117,88;118,239;117,82;118,009;28740,7
2016-01-07 08:00:00;118,01;118,192;117,328;117,543;42641,95
2016-01-07 12:00:00;117,546;117,834;117,432;117,832;34721,07
2016-01-07 16:00:00;117,834;118,28;117,773;117,966;46651,98
2016-01-07 20:00:00;117,966;117,969;117,447;117,665;27193,97
2016-01-08 00:00:00;117,665;118,595;117,489;118,265;33576,06
2016-01-08 04:00:00;118,266;118,418;118,145;118,312;25366,75
2016-01-08 08:00:00;118,313;118,56;118,167;118,296;28847,78
2016-01-08 12:00:00;118,296;118,83;118,199;118,266;32792,41
2016-01-08 16:00:00;118,269;118,333;117,449;117,801;51615,29
2016-01-08 20:00:00;117,8;117,849;117,222;117,222;23639,81
2016-01-11 00:00:00;117,222;117,437;116,695;117,219;30790,73
2016-01-11 04:00:00;117,214;117,445;117,166;117,321;28134,04
2016-01-11 08:00:00;117,322;117,922;117,094;117,846;37214,09
2016-01-11 12:00:00;117,846;118,025;117,532;117,902;31135,23
2016-01-11 16:00:00;117,903;117,975;117,257;117,372;48046,37
2016-01-11 20:00:00;117,372;117,785;117,193;117,755;24715,33
2016-01-12 00:00:00;117,755;118,033;117,532;117,789;26728,41
2016-01-12 04:00:00;117,793;117,793;117,414;117,532;26642,71
2016-01-12 08:00:00;117,534;117,779;117,227;117,732;35157,43
2016-01-12 12:00:00;117,732;117,984;117,661;117,775;32981,69
2016-01-12 16:00:00;117,774;118,072;117,616;117,696;47795,87
2016-01-12 20:00:00;117,696;117,786;117,382;117,636;28033,85
2016-01-13 00:00:00;117,631;118,176;117,626;118,061;23412,05
2016-01-13 04:00:00;118,057;118,357;118,057;118,282;23781,59
2016-01-13 08:00:00;118,284;118,379;118,02;118,264;33539,6
2016-01-13 12:00:00;118,265;118,336;118,046;118,17;29429,79
2016-01-13 16:00:00;118,169;118,352;117,991;118,059;45603,05
2016-01-13 20:00:00;118,058;118,118;117,64;117,668;30789,85
2016-01-14 00:00:00;117,667;117,677;117,301;117,51;29055,02
2016-01-14 04:00:00;117,51;117,7;117,293;117,637;26191,94
2016-01-14 08:00:00;117,637;118,178;117,596;117,89;39481,74
2016-01-14 12:00:00;117,892;117,928;117,523;117,748;41627,91
2016-01-14 16:00:00;117,747;118,235;117,434;118,097;56685,4
2016-01-14 20:00:00;118,097;118,279;117,995;118,053;23279,76
2016-01-15 00:00:00;118,054;118,27;117,847;118,012;23317,46
2016-01-15 04:00:00;118,011;118,05;117,598;117,843;28348,21
2016-01-15 08:00:00;117,844;117,93;117,231;117,432;43487,26
2016-01-15 12:00:00;117,432;117,492;116,599;116,905;47716,81
2016-01-15 16:00:00;116,906;117,175;116,508;116,764;60940,86
2016-01-15 20:00:00;116,764;117,07;116,624;116,967;25183,46
2016-01-18 00:00:00;116,679;117,358;116,658;117,265;28527,29
2016-01-18 04:00:00;117,265;117,362;117,083;117,186;27014,82
2016-01-18 08:00:00;117,184;117,438;117,011;117,314;37171,29
2016-01-18 12:00:00;117,311;117,436;117,231;117,321;29011,35
2016-01-18 16:00:00;117,32;117,408;117,255;117,359;16139,07
2016-01-18 20:00:00;117,359;117,387;117,267;117,307;4711,44
2016-01-19 00:00:00;117,307;117,666;117,278;117,561;20445,56
2016-01-19 04:00:00;117,559;117,831;117,233;117,726;29083,39
2016-01-19 08:00:00;117,726;117,998;117,715;117,862;32311,44
2016-01-19 12:00:00;117,862;118,114;117,809;117,903;30683,91
2016-01-19 16:00:00;117,902;117,939;117,4;117,452;42121,8
2016-01-19 20:00:00;117,452;117,664;117,309;117,627;26606,78
2016-01-20 00:00:00;117,622;117,678;117,159;117,25;23898,97
2016-01-20 04:00:00;117,25;117,375;116,779;116,89;30195,32
2016-01-20 08:00:00;116,889;116,96;115,974;116,705;49183,78
2016-01-20 12:00:00;116,709;116,884;116,423;116,818;40877,95
2016-01-20 16:00:00;116,819;116,841;116,202;116,478;57113,37
2016-01-20 20:00:00;116,478;117,047;116,4;116,933;35723,72
2016-01-21 00:00:00;116,931;117,474;116,894;117,386;29787,63
2016-01-21 04:00:00;117,386;117,415;116,784;116,796;37837,01
2016-01-21 08:00:00;116,797;117,168;116,47;116,938;50124,48
2016-01-21 12:00:00;116,937;117,44;116,71;116,997;49704,25
2016-01-21 16:00:00;117;117,749;116,891;117,681;66419,78
2016-01-21 20:00:00;117,682;117,811;117,265;117,687;38037,24
2016-01-22 00:00:00;117,687;117,947;117,539;117,593;27747,64
2016-01-22 04:00:00;117,592;118,139;117,555;118,093;35409,56
