Time (CAT);Open;High;Low;Close;Volume 
2010-06-10 23:00:00;91,315;91,78;91,225;91,665;347446,02
2010-06-13 23:00:00;91,878;92,12;91,425;91,59;388606,21
2010-06-14 23:00:00;91,59;91,7;91,085;91,465;441909,4
2010-06-15 23:00:00;91,465;91,83;91,1;91,45;393242,73
2010-06-16 23:00:00;91,455;91,465;90,52;91,015;362803,91
2010-06-17 23:00:00;91,015;91,085;90,45;90,725;287258,76
2010-06-20 23:00:00;90,3;91,48;90,292;91,11;367409,55
2010-06-21 23:00:00;91,11;91,11;90,345;90,58;354243,1
2010-06-22 23:00:00;90,585;90,6;89,74;89,83;288902,41
2010-06-23 23:00:00;89,83;89,985;89,23;89,62;356950,11
2010-06-24 23:00:00;89,625;89,78;89,225;89,25;372224,61
2010-06-27 23:00:00;89,285;89,47;89,07;89,385;364953,9
2010-06-28 23:00:00;89,385;89,415;88,295;88,61;347086,86
2010-06-29 23:00:00;88,61;88,77;88,37;88,44;345637,86
2010-06-30 23:00:00;88,445;88,565;86,98;87,59;444699,66
2010-07-01 23:00:00;87,62;88,215;87,335;87,765;379285,38
2010-07-04 23:00:00;87,725;88,01;87,64;87,78;233638,3
2010-07-05 23:00:00;87,79;87,98;87,355;87,53;430077,05
2010-07-06 23:00:00;87,54;87,785;87,03;87,72;494820,7
2010-07-07 23:00:00;87,72;88,645;87,665;88,37;353341,77
2010-07-08 23:00:00;88,37;88,71;88,329;88,645;283222,3
2010-07-11 23:00:00;88,765;89,155;88,395;88,63;397003,05
2010-07-12 23:00:00;88,625;88,87;88,035;88,74;461339,49
2010-07-13 23:00:00;88,74;89,11;88,085;88,41;447880,03
2010-07-14 23:00:00;88,42;88,51;87,24;87,405;498366,42
2010-07-15 23:00:00;87,41;87,515;86,27;86,61;426239,65
2010-07-18 23:00:00;86,523;87,22;86,485;86,705;383893,61
2010-07-19 23:00:00;86,715;87,575;86,685;87,515;409544,09
2010-07-20 23:00:00;87,515;87,535;86,875;87,05;441516
2010-07-21 23:00:00;87,055;87,22;86,345;86,95;367051
2010-07-22 23:00:00;86,95;87,51;86,74;87,48;320734,6
2010-07-25 23:00:00;87,462;87,725;86,83;86,895;358200,2
2010-07-26 23:00:00;86,895;87,985;86,835;87,91;393686,96
2010-07-27 23:00:00;87,925;88,125;87,27;87,475;504909,17
2010-07-28 23:00:00;87,475;87,52;86,575;86,79;458385,5
2010-07-29 23:00:00;86,79;86,995;85,955;86,485;421527,4
2010-08-01 23:00:00;86,326;86,89;86,24;86,505;408158,18
2010-08-02 23:00:00;86,505;86,665;85,68;85,795;373612,4
2010-08-03 23:00:00;85,8;86,39;85,33;86,28;423043,6
2010-08-04 23:00:00;86,28;86,455;85,715;85,83;337645,82
2010-08-05 23:00:00;85,82;86,185;85,03;85,53;323549,5
2010-08-08 23:00:00;85,425;85,955;85,28;85,94;353720,06
2010-08-09 23:00:00;85,94;86,24;85,185;85,45;478415,6
2010-08-10 23:00:00;85,45;85,47;84,74;85,33;557171,29
2010-08-11 23:00:00;85,335;85,99;84,94;85,91;467934,61
2010-08-12 23:00:00;85,915;86,38;85,57;86,21;407439,26
2010-08-15 23:00:00;86,185;86,26;85,22;85,34;404651,25
2010-08-16 23:00:00;85,34;85,685;85,12;85,535;420358,31
2010-08-17 23:00:00;85,54;85,685;85,2;85,465;309467,2
2010-08-18 23:00:00;85,47;85,93;84,9;85,4;381128,15
2010-08-19 23:00:00;85,4;85,825;85,2;85,625;299282,2
2010-08-22 23:00:00;85,564;85,705;85,1;85,165;312227,1
2010-08-23 23:00:00;85,165;85,2;83,595;83,905;424507,1
2010-08-24 23:00:00;83,915;84,835;83,91;84,58;448052,4
2010-08-25 23:00:00;84,58;84,89;84,33;84,46;404950,8
2010-08-26 23:00:00;84,46;85,46;84,28;85,235;399240,7
2010-08-29 23:00:00;85,352;85,91;84,515;84,625;398215,9
2010-08-30 23:00:00;84,625;84,67;83,83;84,2;418260
2010-08-31 23:00:00;84,215;84,67;83,68;84,45;381480,2
2010-09-01 23:00:00;84,45;84,56;84,005;84,285;315553
2010-09-02 23:00:00;84,285;85,23;84,17;84,315;255551,91
2010-09-05 23:00:00;84,18;84,495;84,05;84,22;222770,8
2010-09-06 23:00:00;84,22;84,265;83,52;83,845;381323,8
2010-09-07 23:00:00;83,845;84,05;83,35;83,885;498931,9
2010-09-08 23:00:00;83,895;84,035;83,5;83,785;400272,6
2010-09-09 23:00:00;83,785;84,39;83,755;84,16;370305,4
2010-09-12 23:00:00;84,224;84,37;83,51;83,71;420975,4
2010-09-13 23:00:00;83,715;83,765;82,93;83,045;419260,32
2010-09-14 23:00:00;83,045;85,775;82,88;85,75;432229,16
2010-09-15 23:00:00;85,755;85,935;85,23;85,785;385507,8
2010-09-16 23:00:00;85,795;85,94;85,6;85,87;341866,05
2010-09-19 23:00:00;85,735;85,81;85,51;85,7;270151,1
2010-09-20 23:00:00;85,7;85,775;84,985;85,095;347271,75
2010-09-21 23:00:00;85,095;85,195;84,28;84,5;342716,25
2010-09-22 23:00:00;84,5;84,675;84,27;84,385;315600,51
2010-09-23 23:00:00;84,4;85,4;84,12;84,225;346974,25
2010-09-26 23:00:00;84,26;84,405;84,12;84,3;384671,8
2010-09-27 23:00:00;84,3;84,35;83,7;83,88;378566,7
2010-09-28 23:00:00;83,88;84,095;83,51;83,71;355144,55
2010-09-29 23:00:00;83,715;83,82;83,175;83,52;316698,38
2010-09-30 23:00:00;83,53;83,585;83,165;83,23;342833,4
2010-10-03 23:00:00;83,27;83,875;83,19;83,365;328292,9
2010-10-04 23:00:00;83,375;83,99;82,97;83,245;325070,56
2010-10-05 23:00:00;83,245;83,28;82,77;82,925;352639,1
2010-10-06 23:00:00;82,925;83,035;82,12;82,42;279949,8
2010-10-07 23:00:00;82,425;82,57;81,735;81,945;265753,42
2010-10-10 23:00:00;81,965;82,19;81,4;82,075;210141
2010-10-11 23:00:00;82,095;82,36;81,67;81,72;301135,8
2010-10-12 23:00:00;81,725;82,01;81,685;81,815;267479,9
2010-10-13 23:00:00;81,815;81,85;80,895;81,49;336528,44
2010-10-14 23:00:00;81,49;81,625;80,885;81,453;246780,4
2010-10-17 23:00:00;81,373;81,5;81,135;81,265;325961,1
2010-10-18 23:00:00;81,27;81,925;81,15;81,595;297699,16
2010-10-19 23:00:00;81,595;81,67;80,85;81,1;237423,83
2010-10-20 23:00:00;81,1;81,83;80,925;81,34;297720,58
2010-10-21 23:00:00;81,34;81,51;80,995;81,39;276854,89
2010-10-24 23:00:00;81,324;81,476;80,42;80,824;210497,3
2010-10-25 23:00:00;80,836;81,66;80,621;81,443;97698,3
2010-10-26 23:00:00;81,444;81,989;81,323;81,762;103955,3
2010-10-27 23:00:00;81,767;81,8;80,872;81,034;103399,5
2010-10-28 23:00:00;81,046;81,078;80,395;80,429;107655,9
2010-10-31 23:00:00;80,293;81,44;80,253;80,517;106858,5
2010-11-01 23:00:00;80,518;80,967;80,481;80,633;102176,7
2010-11-02 23:00:00;80,633;81,591;80,607;81,074;107870,3
2010-11-03 23:00:00;81,078;81,223;80,589;80,753;104560,8
2010-11-04 23:00:00;80,753;81,475;80,623;81,276;103096,7
2010-11-08 00:00:00;81,25;81,441;81,01;81,179;100483,2
2010-11-09 00:00:00;81,211;81,968;80,538;81,698;101444,2
2010-11-10 00:00:00;81,701;82,807;81,561;82,288;107584,1
2010-11-11 00:00:00;82,288;82,611;82,047;82,511;101155
2010-11-12 00:00:00;82,511;82,66;81,662;82,541;99352,7
2010-11-15 00:00:00;82,48;83,269;82,401;83,084;63490,5
2010-11-16 00:00:00;83,085;83,599;82,854;83,299;55810,4
2010-11-17 00:00:00;83,296;83,556;83,037;83,19;45169,9
2010-11-18 00:00:00;83,19;83,789;83,109;83,531;50720,3
2010-11-19 00:00:00;83,526;83,648;83,144;83,566;41302,5
2010-11-22 00:00:00;83,516;83,57;83,236;83,344;34346,1
2010-11-23 00:00:00;83,344;83,85;82,792;83,169;48413
2010-11-24 00:00:00;83,174;83,667;82,946;83,545;48240,2
2010-11-25 00:00:00;83,539;83,699;83,409;83,612;40863,8
2010-11-26 00:00:00;83,613;84,19;83,574;84,112;37267,5
2010-11-29 00:00:00;84,064;84,411;83,831;84,262;54163,6
2010-11-30 00:00:00;84,262;84,329;83,431;83,694;104388,1
2010-12-01 00:00:00;83,692;84,402;83,383;84,2;92073,5
2010-12-02 00:00:00;84,201;84,371;83,493;83,829;84038,5
2010-12-03 00:00:00;83,833;83,902;82,533;82,541;77834,4
2010-12-06 00:00:00;82,676;83,001;82,579;82,663;70893,6
2010-12-07 00:00:00;82,64;83,67;82,35;83,496;84858,6
2010-12-08 00:00:00;83,517;84,31;83,474;84,046;102004,8
2010-12-09 00:00:00;84,045;84,122;83,521;83,772;95052,5
2010-12-10 00:00:00;83,772;84,023;83,462;83,954;77100,6
2010-12-13 00:00:00;84,007;84,359;83,115;83,397;99543,6
2010-12-14 00:00:00;83,396;83,783;82,842;83,669;97906,3
2010-12-15 00:00:00;83,669;84,518;83,614;84,247;96911,1
2010-12-16 00:00:00;84,248;84,451;83,915;83,925;83636
2010-12-17 00:00:00;83,925;84,21;83,701;84,042;81073,3
2010-12-20 00:00:00;83,986;84,132;83,641;83,782;85044,6795
2010-12-21 00:00:00;83,782;83,913;83,511;83,753;76844,8551
2010-12-22 00:00:00;83,762;83,86;83,424;83,582;69974,8084
2010-12-23 00:00:00;83,582;83,59;82,865;82,926;62390,35592
2010-12-24 00:00:00;82,922;83,172;82,85;82,905;42774,6194
2010-12-27 00:00:00;82,801;82,985;82,661;82,821;50596,725
2010-12-28 00:00:00;82,818;82,887;81,823;82,397;88587,53
2010-12-29 00:00:00;82,413;82,486;81,62;81,625;68520,86
2010-12-30 00:00:00;81,625;81,862;81,3;81,538;66980,4
2010-12-31 00:00:00;81,548;81,557;80,953;81,155;49873,07
2011-01-03 00:00:00;81,244;81,756;80,952;81,745;68547,49
2011-01-04 00:00:00;81,745;82,288;81,622;82,048;93281,92
2011-01-05 00:00:00;82,048;83,383;81,892;83,259;93709,71
2011-01-06 00:00:00;83,259;83,399;82,887;83,334;93532,39
2011-01-07 00:00:00;83,333;83,712;82,86;83,159;95627,75
2011-01-10 00:00:00;83,263;83,288;82,674;82,714;82825,04
2011-01-11 00:00:00;82,714;83,498;82,693;83,252;96546,56
2011-01-12 00:00:00;83,267;83,472;82,814;83,009;96353,04
2011-01-13 00:00:00;83,007;83,159;82,555;82,824;90815
2011-01-14 00:00:00;82,826;83,071;82,416;82,913;104845,07
2011-01-17 00:00:00;82,827;83,012;82,358;82,684;77366,85
2011-01-18 00:00:00;82,69;82,832;82,342;82,563;105626,76
2011-01-19 00:00:00;82,582;82,693;81,861;82,03;118756,53
2011-01-20 00:00:00;82,06;83,131;82,02;83,012;116140,25
2011-01-21 00:00:00;83,024;83,097;82,538;82,576;114024,15
2011-01-24 00:00:00;82,554;82,929;82,31;82,534;105494,75
2011-01-25 00:00:00;82,534;82,67;81,987;82,261;144903,29
2011-01-26 00:00:00;82,262;82,622;81,986;82,181;111149,07
2011-01-27 00:00:00;82,197;83,22;82,031;82,93;112284,1
2011-01-28 00:00:00;82,931;82,938;81,993;82,137;125541,29
2011-01-31 00:00:00;82,045;82,262;81,915;82,045;116695,73
2011-02-01 00:00:00;82,063;82,16;81,322;81,367;144652,91
2011-02-02 00:00:00;81,368;81,862;81,352;81,566;132463,81
2011-02-03 00:00:00;81,582;82,071;81,411;81,636;132041,09
2011-02-04 00:00:00;81,636;82,477;81,237;82,19;143761,66
2011-02-07 00:00:00;82,209;82,472;82,166;82,342;133640,32
2011-02-08 00:00:00;82,342;82,431;81,781;82,377;143039,2
2011-02-09 00:00:00;82,377;82,672;82,211;82,369;128081,43
2011-02-10 00:00:00;82,369;83,374;82,346;83,233;114473,47
2011-02-11 00:00:00;83,253;83,68;83,233;83,443;81010,15
2011-02-14 00:00:00;83,518;83,541;83,103;83,334;86768,51
2011-02-15 00:00:00;83,334;83,922;83,207;83,777;126959,8
2011-02-16 00:00:00;83,777;83,979;83,5;83,692;119571,69
2011-02-17 00:00:00;83,711;83,766;83,163;83,315;110756,89
2011-02-18 00:00:00;83,335;83,542;83,041;83,191;98784,24
2011-02-21 00:00:00;83,11;83,271;83,033;83,153;72271,53
2011-02-22 00:00:00;83,15;83,557;82,586;82,776;179875,14
2011-02-23 00:00:00;82,776;82,899;82,326;82,52;122723,56
2011-02-24 00:00:00;82,52;82,554;81,631;81,896;158122,79
2011-02-25 00:00:00;81,896;82,072;81,649;81,69;132511,57
2011-02-28 00:00:00;81,702;81,986;81,626;81,791;131423,47
2011-03-01 00:00:00;81,791;82,242;81,745;81,868;126568,15
2011-03-02 00:00:00;81,869;82,13;81,572;81,877;101158,14
2011-03-03 00:00:00;81,884;82,523;81,732;82,453;102112,12
2011-03-04 00:00:00;82,453;83,089;82,221;82,341;96447,85
2011-03-07 00:00:00;82,36;82,395;81,961;82,246;125259,43
2011-03-08 00:00:00;82,246;82,86;82,216;82,678;146160,97
2011-03-09 00:00:00;82,689;82,94;82,584;82,749;130299,45
2011-03-10 00:00:00;82,749;83,18;82,707;82,99;169387,35
2011-03-11 00:00:00;82,99;83,303;81,661;81,863;158412,43
2011-03-13 23:00:00;81,65;82,464;80,637;81,641;200326,65
2011-03-14 23:00:00;81,656;82,061;80,613;80,727;216278,69
2011-03-15 23:00:00;80,728;81,181;79,573;79,601;213533,26
2011-03-16 23:00:00;79,602;79,756;76,452;78,908;306157,14
2011-03-17 23:00:00;78,908;82,002;78,848;80,622;230131,53
2011-03-20 23:00:00;80,879;81,324;80,745;81,043;125520,15
2011-03-21 23:00:00;81,047;81,291;80,856;80,979;136985,21
2011-03-22 23:00:00;80,979;81,079;80,712;80,925;144195,04
2011-03-23 23:00:00;80,925;81,065;80,772;80,991;110995,57
2011-03-24 23:00:00;80,994;81,499;80,877;81,39;106167,48
2011-03-27 23:00:00;81,444;81,854;81,324;81,712;109195,63
2011-03-28 23:00:00;81,718;82,487;81,55;82,478;118550,21
2011-03-29 23:00:00;82,48;83,19;82,377;82,906;145753,32
2011-03-30 23:00:00;82,872;83,231;82,572;83,139;162097,67
2011-03-31 23:00:00;83,142;84,736;83,142;84,082;162893,87
2011-04-03 23:00:00;84,243;84,397;83,863;84,068;116322,32
2011-04-04 23:00:00;84,072;84,882;84,042;84,874;114031,07
2011-04-05 23:00:00;84,874;85,533;84,849;85,498;149400,59
2011-04-06 23:00:00;85,498;85,544;84,601;84,925;141158,33
2011-04-07 23:00:00;84,925;85,398;84,685;84,801;125264,97
2011-04-10 23:00:00;84,906;85,168;84,518;84,612;111666,46
2011-04-11 23:00:00;84,619;84,793;83,469;83,602;175659,28
2011-04-12 23:00:00;83,605;84,271;83,511;83,873;141119,18
2011-04-13 23:00:00;83,873;83,943;82,962;83,511;148703,23
2011-04-14 23:00:00;83,511;83,79;82,966;83,153;120502,24
2011-04-17 23:00:00;83,227;83,269;82,193;82,687;142902,52
2011-04-18 23:00:00;82,688;82,767;82,329;82,607;170895,85
2011-04-19 23:00:00;82,607;83,105;82,265;82,571;179783,02
2011-04-20 23:00:00;82,574;82,613;81,627;81,868;180856,58
2011-04-21 23:00:00;81,869;82,116;81,671;81,897;51281,77
2011-04-24 23:00:00;81,819;82,437;81,675;81,848;117728,08
2011-04-25 23:00:00;81,849;81,983;81,496;81,567;171931,17
2011-04-26 23:00:00;81,567;82,819;81,278;82,174;162979,52
2011-04-27 23:00:00;82,174;82,286;81,409;81,545;160110,01
2011-04-28 23:00:00;81,545;81,662;81,052;81,218;92381,83
2011-05-01 23:00:00;81,101;81,701;81,008;81,238;119496,12
2011-05-02 23:00:00;81,239;81,287;80,704;80,943;131491,29
2011-05-03 23:00:00;80,946;81,2;80,441;80,632;138435,74
2011-05-04 23:00:00;80,637;80,705;79,576;80,077;175902,01
2011-05-05 23:00:00;80,076;80,95;80,076;80,655;199298,77
2011-05-08 23:00:00;80,631;80,852;80,192;80,379;176838,38
2011-05-09 23:00:00;80,379;80,915;80,166;80,902;191076,55
2011-05-10 23:00:00;80,903;81,332;80,623;81,068;211890,07
2011-05-11 23:00:00;81,071;81,346;80,718;80,95;178897,25
2011-05-12 23:00:00;80,959;81,098;80,345;80,781;192890,69
2011-05-15 23:00:00;80,865;81,076;80,641;80,806;145503,76
2011-05-16 23:00:00;80,806;81,779;80,747;81,429;144829,77
2011-05-17 23:00:00;81,436;81,729;80,948;81,692;128321,45
2011-05-18 23:00:00;81,692;82,238;81,479;81,624;151049,42
2011-05-19 23:00:00;81,626;81,872;81,486;81,718;104371,66
2011-05-22 23:00:00;81,835;82,048;81,329;82,014;136116,14
2011-05-23 23:00:00;82,032;82,219;81,625;81,964;132041,58
2011-05-24 23:00:00;81,964;82,182;81,803;81,979;136257,79
2011-05-25 23:00:00;81,98;82,097;81,16;81,298;129995,97
2011-05-26 23:00:00;81,298;81,429;80,71;80,803;125659,61
2011-05-29 23:00:00;80,788;80,99;80,729;80,962;65361,84
2011-05-30 23:00:00;80,975;81,779;80,717;81,537;135350,54
2011-05-31 23:00:00;81,553;81,585;80,684;80,967;132223,1
2011-06-01 23:00:00;80,966;81,332;80,585;80,904;120434,11
2011-06-02 23:00:00;80,909;81,017;80,059;80,304;117310,14
2011-06-05 23:00:00;80,273;80,399;79,983;80,115;112158,32
2011-06-06 23:00:00;80,115;80,339;79,993;80,105;111206,2
2011-06-07 23:00:00;80,109;80,285;79,703;79,906;138911,38
2011-06-08 23:00:00;79,906;80,43;79,844;80,376;133749,57
2011-06-09 23:00:00;80,382;80,469;79,973;80,369;137551,06
2011-06-12 23:00:00;80,328;80,7;80,123;80,261;115925,23
2011-06-13 23:00:00;80,264;80,632;80,094;80,502;123213,32
2011-06-14 23:00:00;80,502;81,067;80,39;80,987;148463,44
2011-06-15 23:00:00;80,987;81,063;80,491;80,651;172684,74
2011-06-16 23:00:00;80,641;80,694;80,02;80,08;128995,01
2011-06-19 23:00:00;80,173;80,373;80,031;80,276;107338,38
2011-06-20 23:00:00;80,277;80,352;80,06;80,233;84669,92
2011-06-21 23:00:00;80,239;80,392;80,021;80,302;95752,92
2011-06-22 23:00:00;80,32;80,802;80,293;80,535;130302,88
2011-06-23 23:00:00;80,534;80,611;80,142;80,453;115129,16
2011-06-26 23:00:00;80,335;80,99;80,323;80,911;114234,85
2011-06-27 23:00:00;80,918;81,274;80,667;81,137;122013,22
2011-06-28 23:00:00;81,138;81,192;80,565;80,802;119932,02
2011-06-29 23:00:00;80,802;80,875;80,272;80,581;128821,39
2011-06-30 23:00:00;80,582;81,151;80,511;80,851;105828,68
2011-07-03 23:00:00;80,845;80,92;80,542;80,832;68016,16
2011-07-04 23:00:00;80,832;81,194;80,719;81,082;92063,71
2011-07-05 23:00:00;81,082;81,13;80,775;80,922;87041,66
2011-07-06 23:00:00;80,93;81,419;80,803;81,262;93173,04
2011-07-07 23:00:00;81,262;81,5;80,509;80,601;96433,04
2011-07-10 23:00:00;80,587;80,836;80,116;80,271;96286,88
2011-07-11 23:00:00;80,282;80,381;79,184;79,251;138879,51
2011-07-12 23:00:00;79,255;79,581;78,506;78,999;120460,52
2011-07-13 23:00:00;79,003;79,616;78,473;79,138;134951,88
2011-07-14 23:00:00;79,139;79,282;78,898;79,146;96501,58
2011-07-17 23:00:00;79,137;79,19;78,956;79,051;80156,8
2011-07-18 23:00:00;79,051;79,285;78,828;79,194;93417,14
2011-07-19 23:00:00;79,197;79,325;78,716;78,79;87454,8
2011-07-20 23:00:00;78,796;79,038;78,3;78,317;111854,14
2011-07-21 23:00:00;78,318;78,733;78,236;78,561;90910,12
2011-07-24 23:00:00;78,278;78,563;78,063;78,308;95368,89
2011-07-25 23:00:00;78,308;78,717;77,839;77,879;101733,56
2011-07-26 23:00:00;77,89;78,174;77,581;77,99;100353,86
2011-07-27 23:00:00;77,99;78,031;77,636;77,695;99923,8
2011-07-28 23:00:00;77,695;77,872;76,746;76,804;124833,25
2011-07-31 23:00:00;77,199;78,066;76,303;77,221;154759,49
2011-08-01 23:00:00;77,221;77,842;76,969;77,181;136894,15
2011-08-02 23:00:00;77,181;77,413;76,789;77,072;135326,55
2011-08-03 23:00:00;77,078;80,243;76,974;78,903;220606,29
2011-08-04 23:00:00;78,903;79,422;78,326;78,429;179095,02
2011-08-07 23:00:00;77,982;78,476;77,508;77,782;151648,4
2011-08-08 23:00:00;77,78;77,873;76,711;76,968;197155,41
2011-08-09 23:00:00;76,968;77,317;76,355;76,874;157941,52
2011-08-10 23:00:00;76,876;77,235;76,314;76,857;169458,24
2011-08-11 23:00:00;76,859;77,027;76,521;76,722;112092,8
2011-08-14 23:00:00;76,887;77,1;76,599;76,859;95459,75
2011-08-15 23:00:00;76,858;76,933;76,658;76,82;88832,25
2011-08-16 23:00:00;76,82;76,853;76,416;76,615;89450,13
2011-08-17 23:00:00;76,615;76,72;76,457;76,584;96006,15
2011-08-18 23:00:00;76,586;76,972;75,96;76,56;123569,58
2011-08-21 23:00:00;76,785;77,224;76,565;76,804;100687,07
2011-08-22 23:00:00;76,807;76,943;76,478;76,665;89078,74
2011-08-23 23:00:00;76,668;77,081;76,482;76,981;87967,03
2011-08-24 23:00:00;76,981;77,704;76,85;77,479;94188,92
2011-08-25 23:00:00;77,474;77,531;76,51;76,695;94505,41
2011-08-28 23:00:00;76,768;77,024;76,583;76,846;63767,74
2011-08-29 23:00:00;76,843;76,99;76,63;76,747;75368,83
2011-08-30 23:00:00;76,747;76,848;76,431;76,669;75426,33
2011-08-31 23:00:00;76,671;77,25;76,585;76,931;104531,7
2011-09-01 23:00:00;76,931;76,975;76,569;76,813;78603,01
2011-09-04 23:00:00;76,929;76,981;76,699;76,908;59919,04
2011-09-05 23:00:00;76,908;77,736;76,728;77,663;107066,59
2011-09-06 23:00:00;77,663;77,722;77,074;77,255;92322,73
2011-09-07 23:00:00;77,261;77,602;77,148;77,514;89531,97
2011-09-08 23:00:00;77,514;77,863;77,103;77,648;108483,47
2011-09-11 23:00:00;77,475;77,592;76,76;77,245;122525,51
2011-09-12 23:00:00;77,246;77,258;76,812;76,96;102018,16
2011-09-13 23:00:00;76,96;77,073;76,61;76,633;93426,77
2011-09-14 23:00:00;76,635;77,334;76,567;76,71;90725,12
2011-09-15 23:00:00;76,711;76,976;76,674;76,824;81272,66
2011-09-18 23:00:00;76,971;76,989;76,332;76,599;68437,28
2011-09-19 23:00:00;76,596;76,769;76,364;76,46;80382
2011-09-20 23:00:00;76,459;76,745;76,122;76,459;94340,34
2011-09-21 23:00:00;76,463;76,978;76,113;76,259;122159,15
2011-09-22 23:00:00;76,261;76,892;76,158;76,644;80129,42
2011-09-25 23:00:00;76,486;76,767;76,228;76,369;113575,39
2011-09-26 23:00:00;76,367;76,943;76,27;76,822;101112,62
2011-09-27 23:00:00;76,822;76,883;76,343;76,619;99407,95
2011-09-28 23:00:00;76,615;77,03;76,42;76,843;96658,72
2011-09-29 23:00:00;76,843;77,205;76,503;77,096;100617,71
2011-10-02 23:00:00;77,105;77,271;76,52;76,633;116738,27
2011-10-03 23:00:00;76,633;76,988;76,538;76,822;99742,23
2011-10-04 23:00:00;76,821;77,078;76,622;76,801;83708,92
2011-10-05 23:00:00;76,801;76,844;76,571;76,729;86984,24
2011-10-06 23:00:00;76,729;76,927;76,592;76,739;75316,67
2011-10-09 23:00:00;76,814;76,861;76,576;76,692;56878,63
2011-10-10 23:00:00;76,692;76,772;76,611;76,66;67773,73
2011-10-11 23:00:00;76,652;77,492;76,322;77,282;97419,41
2011-10-12 23:00:00;77,282;77,299;76,683;76,911;84392,39
2011-10-13 23:00:00;76,912;77,454;76,811;77,243;77153,88
2011-10-16 23:00:00;77,122;77,459;76,612;76,843;93772,4
2011-10-17 23:00:00;76,842;76,919;76,633;76,833;84369,76
2011-10-18 23:00:00;76,834;76,867;76,665;76,822;59747,64
2011-10-19 23:00:00;76,823;77,096;76,685;76,817;75050,45
2011-10-20 23:00:00;76,813;76,923;75,824;76,309;75668,98
2011-10-23 23:00:00;76,224;76,491;75,982;76,112;71688,73
2011-10-24 23:00:00;76,112;76,308;75,744;76,112;77556,01
2011-10-25 23:00:00;76,11;76,329;75,723;76,19;77423,19
2011-10-26 23:00:00;76,188;76,298;75,669;75,958;88224,33
2011-10-27 23:00:00;75,959;76,009;75,679;75,85;59648,42
2011-10-30 23:00:00;75,652;79,538;75,584;78,181;168930,1
2011-10-31 23:00:00;78,182;79,011;78,018;78,375;113903,28
2011-11-01 23:00:00;78,374;78,423;77,948;78,06;85782,62
2011-11-02 23:00:00;78,055;78,168;77,9;78,066;75830,66
2011-11-03 23:00:00;78,068;78,272;77,97;78,248;69971,62
2011-11-07 00:00:00;78,196;78,202;77,991;78,055;67077,66
2011-11-08 00:00:00;78,059;78,109;77,604;77,739;68973,55
2011-11-09 00:00:00;77,727;77,893;77,55;77,823;79725,51
2011-11-10 00:00:00;77,823;77,879;77,513;77,658;79876,83
2011-11-11 00:00:00;77,657;77,691;77,058;77,2;66881,1
2011-11-14 00:00:00;77,273;77,296;76,821;77,07;73219,64
2011-11-15 00:00:00;77,073;77,523;76,915;77,037;81722,61
2011-11-16 00:00:00;77,042;77,155;76,86;77,059;75627,04
2011-11-17 00:00:00;77,058;77,098;76,891;76,988;77517,16
2011-11-18 00:00:00;76,989;77,039;76,581;76,9;98873,8
2011-11-21 00:00:00;76,902;77;76,77;76,895;80491,23
2011-11-22 00:00:00;76,893;77,34;76,842;76,98;73749,68
2011-11-23 00:00:00;76,981;77,587;76,916;77,318;53366,19
2011-11-24 00:00:00;77,328;77,338;77,02;77,124;64238,84
2011-11-25 00:00:00;77,124;77,796;77,056;77,742;67153,29
2011-11-28 00:00:00;77,585;78,243;77,468;77,998;72627,04
2011-11-29 00:00:00;77,996;78,29;77,628;77,937;76233,28
2011-11-30 00:00:00;77,938;78,162;77,304;77,627;88854,82
2011-12-01 00:00:00;77,626;77,815;77,491;77,709;68911,99
2011-12-02 00:00:00;77,712;78,084;77,697;78,012;58236,09
2011-12-05 00:00:00;78,058;78,121;77,699;77,83;63936,79
2011-12-06 00:00:00;77,83;77,863;77,641;77,739;66279,45
2011-12-07 00:00:00;77,74;77,793;77,628;77,685;61144,18
2011-12-08 00:00:00;77,684;77,802;77,136;77,644;88009,77
2011-12-09 00:00:00;77,644;77,786;77,488;77,648;74267,19
2011-12-12 00:00:00;77,691;78,005;77,57;77,92;69763,89
2011-12-13 00:00:00;77,927;78,027;77,649;78,001;79186,35
2011-12-14 00:00:00;78,001;78,161;77,927;78,08;81472,39
2011-12-15 00:00:00;78,079;78,145;77,741;77,861;78115,69
2011-12-16 00:00:00;77,86;77,966;77,621;77,771;59365,88
2011-12-19 00:00:00;77,763;78,171;77,741;78,052;68415,79
2011-12-20 00:00:00;78,053;78,062;77,72;77,895;67373,35
2011-12-21 00:00:00;77,9;78,115;77,691;78,068;77209,74
2011-12-22 00:00:00;78,066;78,207;78,008;78,174;64409,92
2011-12-23 00:00:00;78,177;78,229;77,98;78,106;46422,96
2011-12-26 00:00:00;78,123;78,154;77,872;77,984;18796,57
2011-12-27 00:00:00;77,985;78,032;77,787;77,888;57762,12
2011-12-28 00:00:00;77,878;78,042;77,569;77,939;74481,26
2011-12-29 00:00:00;77,948;77,993;77,608;77,641;70602,34
2011-12-30 00:00:00;77,64;77,746;76,891;76,912;86780,88
2012-01-02 00:00:00;76,94;77,203;76,87;76,901;14392,44
2012-01-03 00:00:00;76,902;76,969;76,613;76,74;70969,51
2012-01-04 00:00:00;76,741;76,842;76,614;76,72;79413,56
2012-01-05 00:00:00;76,721;77,251;76,664;77,121;94539,18
2012-01-06 00:00:00;77,122;77,34;76,964;76,973;89499,22
