Time (CAT);Open;High;Low;Close;Volume 
2017-09-24 23:00:00;112,138;113,257;111,475;112,471;959325,25
2017-10-01 23:00:00;112,642;113,438;112,323;112,614;822846,76
2017-10-08 23:00:00;112,565;112,828;111,686;111,825;742652,41
2017-10-15 23:00:00;111,751;113,569;111,653;113,511;777040,76
2017-10-22 23:00:00;113,864;114,45;113,244;113,673;851589,41
2017-10-29 23:00:00;113,718;114,427;112,955;114,05;749030,12
2017-11-06 00:00:00;114,002;114,735;113,091;113,495;766748,49
2017-11-13 00:00:00;113,433;113,91;111,945;112,072;744856,43
2017-11-20 00:00:00;112,111;112,719;111,069;111,502;694598,66
2017-11-27 00:00:00;111,502;112,873;110,841;112,176;937652,67
2017-12-04 00:00:00;112,76;113,589;111,993;113,461;886181
2017-12-11 00:00:00;113,52;113,75;112,03;112,585;705823,15
2017-12-18 00:00:00;112,725;113,635;112,309;113,26;634580,45
2017-12-25 00:00:00;113,251;113,379;112,472;112,658;426213,22
2018-01-01 00:00:00;112,594;113,308;112,055;113,027;465192,9
2018-01-08 00:00:00;113,131;113,386;110,913;111,018;704289,04
2018-01-15 00:00:00;111,076;111,482;110,191;110,817;810502,69
2018-01-22 00:00:00;110,576;111,223;108,283;108,606;994946,84
2018-01-29 00:00:00;108,699;110,482;108,412;110,137;1060361,63
2018-02-05 00:00:00;110,195;110,289;108,045;108,782;1477549,09
2018-02-12 00:00:00;108,857;108,889;105,55;106,206;1112645,12
2018-02-19 00:00:00;106,316;107,902;106,095;106,866;908317,01
2018-02-26 00:00:00;107,181;107,674;105,25;105,718;939353,03
2018-03-05 00:00:00;105,48;107,049;105,349;106,806;967664,92
2018-03-11 23:00:00;106,68;107,291;105,602;105,98;832973,53
2018-03-18 23:00:00;105,91;106,639;104,639;104,721;982274,75
2018-03-25 23:00:00;104,639;107,009;104,63;106,249;925980,29
2018-04-01 23:00:00;106,167;107,491;105,657;106,902;956530,17
2018-04-08 23:00:00;106,931;107,778;106,616;107,335;802707,84
2018-04-15 23:00:00;107,481;107,855;106,883;107,632;593217,86
2018-04-22 23:00:00;107,765;109,536;107,659;109,045;688193,94
2018-04-29 23:00:00;109,057;110,036;108,648;109,101;565994,44
2018-05-06 23:00:00;109,105;110,017;108,757;109,369;593691,73
2018-05-13 23:00:00;109,308;111,081;109,208;110,748;652740,85
2018-05-20 23:00:00;110,867;111,395;108,955;109,377;736586,95
2018-05-27 23:00:00;109,744;109,832;108,111;109,508;879132,64
2018-06-03 23:00:00;109,455;110,266;109,198;109,529;729944,01
2018-06-10 23:00:00;109,274;110,904;109,273;110,632;649336,86
2018-06-17 23:00:00;110,659;110,756;109,55;109,974;712019,85
2018-06-24 23:00:00;109,828;110,942;109,367;110,671;915319,03
2018-07-01 23:00:00;110,561;111,133;110,278;110,452;754299,03
2018-07-08 23:00:00;110,382;112,8;110,349;112,337;747943,34
2018-07-15 23:00:00;112,196;113,173;111,383;111,44;814677,47
2018-07-22 23:00:00;111,381;111,543;110,59;111,006;803343,3
2018-07-29 23:00:00;110,931;112,15;110,75;111,255;730959,66
2018-08-05 23:00:00;111,211;111,526;110,511;110,807;679789,54
2018-08-12 23:00:00;110,425;111,431;110,11;110,487;762979,67
2018-08-19 23:00:00;110,582;111,486;109,775;111,204;575361,19
2018-08-26 23:00:00;111,32;111,826;110,684;111,065;597654,54
2018-09-02 23:00:00;111,064;111,758;110,38;110,969;624778,95
2018-09-09 23:00:00;111,024;112,168;110,851;112,054;550567,31
2018-09-16 23:00:00;112,009;112,873;111,663;112,539;565580,36
2018-09-23 23:00:00;112,385;113,706;112,385;113,697;503374,87
2018-09-30 23:00:00;113,705;114,549;113,52;113,681;639911,12
2018-10-07 23:00:00;113,747;113,941;111,833;112,157;892095,7
2018-10-14 23:00:00;112,133;112,728;111,625;112,504;816496,66
2018-10-21 23:00:00;112,568;112,885;111,377;111,874;975564,27
2018-10-28 23:00:00;111,854;113,383;111,776;113,181;825158,59
2018-11-05 00:00:00;113,147;114,087;112,946;113,772;675082,48
2018-11-12 00:00:00;113,803;114,205;112,643;112,811;828332,35
2018-11-19 00:00:00;112,756;113,2;112,304;112,941;627703,7
2018-11-26 00:00:00;112,905;114,036;112,877;113,437;593699,2
2018-12-03 00:00:00;113,659;113,821;112,236;112,689;746860,48
2018-12-10 00:00:00;112,609;113,708;112,24;113,371;771953,33
2018-12-17 00:00:00;113,345;113,52;110,813;111,211;1172049,09
2018-12-24 00:00:00;110,941;111,408;109,999;110,239;1145932,7
2018-12-31 00:00:00;110,231;110,475;104,736;108,518;1060808,67
2019-01-07 00:00:00;108,503;109,087;107,769;108,528;1079841,28
2019-01-14 00:00:00;108,499;109,889;107,986;109,769;956126,33
